datetime,temp,dew,humidity,preciptype,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,labels
2022-02-16T11:00:00,16.0,15.0,93.79,,7.2,7.6,40.0,1015.0,100.0,2.0,44.0,0.2,0.0,0
2022-02-16T12:00:00,16.0,15.0,93.79,,7.2,5.4,350.00000000000006,1014.0,100.0,2.0,53.0,0.2,1.0,1
2022-02-16T13:00:00,17.3,15.5,89.26,rain,8.3,3.2,320.0,1012.9,100.0,4.4,565.8,2.0,6.0,0
2022-02-16T14:00:00,17.0,16.0,93.84,,10.4,3.6,130.6,1011.0,100.0,4.0,97.0,0.3,1.0,0
2022-02-16T15:00:00,17.0,16.0,93.84,,11.9,3.6,118.79999999999998,1010.0,100.0,6.0,86.0,0.3,1.0,0
2022-02-16T16:00:00,17.7,15.7,88.35,,16.9,7.2,15.999999999999991,1009.7,100.0,9.2,82.0,0.3,1.0,0
2022-02-16T17:00:00,17.0,16.0,93.84,,13.3,9.4,60.0,1009.0,100.0,4.0,75.0,0.3,1.0,0
2022-02-16T18:00:00,17.0,16.0,93.84,,14.0,5.4,50.0,1010.0,100.0,4.0,62.0,0.2,0.0,0
2022-02-16T19:00:00,17.4,15.9,90.62,,13.7,4.4,126.0,1010.0,100.0,9.2,0.0,0.0,0.0,1
2022-02-16T20:00:00,17.0,16.0,93.84,rain,12.6,3.6,83.99999999999999,1010.0,100.0,5.0,0.0,0.0,0.0,0
2022-02-16T21:00:00,17.0,16.0,93.84,,10.4,3.6,85.6,1011.0,100.0,5.0,0.0,0.0,0.0,0
2022-02-16T22:00:00,17.1,16.4,95.75,,9.4,3.6,160.0,1011.2,100.0,3.7,0.0,0.0,0.0,0
2022-02-16T23:00:00,17.0,16.0,93.84,,6.8,3.6,62.99999999999999,1011.0,100.0,3.0,0.0,0.0,0.0,0
2022-02-17T00:00:00,17.0,16.0,93.84,,4.3,5.4,40.0,1011.0,100.0,2.0,0.0,0.0,0.0,1
2022-02-17T01:00:00,17.1,16.4,95.75,rain,4.7,3.6,90.0,1010.5,100.0,2.3,0.0,0.0,0.0,0
2022-02-17T02:00:00,17.0,16.0,93.84,,4.7,3.6,360.0,1010.0,100.0,3.0,0.0,0.0,0.0,0
2022-02-17T03:00:00,17.0,17.0,100.0,,4.0,1.8,55.5,1009.0,100.0,2.0,0.0,0.0,0.0,0
2022-02-17T04:00:00,17.1,16.7,97.47,,5.8,0.2,6.999999999999993,1008.5,100.0,3.7,0.0,0.0,0.0,0
2022-02-17T05:00:00,17.0,17.0,100.0,,4.3,3.6,329.99999999999994,1009.0,100.0,2.0,0.0,0.0,0.0,0
2022-02-17T06:00:00,17.0,17.0,100.0,,4.3,0.0,0.0,1009.0,100.0,2.0,0.0,0.0,0.0,1
2022-02-17T07:00:00,17.3,16.7,96.53,rain,4.0,3.6,139.99999999999997,1010.5,100.0,2.0,178.1,0.6,2.0,0
2022-02-17T08:00:00,17.0,17.0,100.0,,4.3,1.8,320.0,1011.0,100.0,2.0,17.0,0.1,0.0,0
2022-02-17T09:00:00,17.1,17.1,100.0,,2.2,3.6,36.0,1011.0,100.0,2.0,32.0,0.1,0.0,0
2022-02-17T10:00:00,18.3,17.3,93.69,,2.2,4.0,265.99999999999994,1012.6,97.8,4.0,52.0,0.2,1.0,0
2022-02-17T11:00:00,19.0,18.0,93.93,,1.8,7.6,270.0,1012.0,100.0,4.0,73.0,0.3,1.0,0
2022-02-17T12:00:00,19.0,17.0,88.19,,2.9,5.4,340.00000000000006,1011.0,89.0,4.0,108.0,0.4,1.0,0
2022-02-17T13:00:00,20.3,17.1,82.04,,4.0,6.8,48.99999999999999,1010.2,97.8,8.9,706.3,2.5,7.0,0
2022-02-17T14:00:00,20.0,17.0,82.87,,5.8,1.8,40.7,1009.0,89.0,5.0,213.0,0.8,2.0,0
2022-02-17T15:00:00,20.0,18.0,88.27,,10.1,5.4,70.0,1008.0,89.0,4.0,188.0,0.7,2.0,0
2022-02-17T16:00:00,20.7,17.9,84.08,,14.0,6.8,135.0,1007.6,100.0,8.6,205.0,0.7,2.0,0
2022-02-17T17:00:00,19.0,18.0,93.93,,13.7,7.6,90.0,1008.0,100.0,2.0,179.0,0.6,2.0,0
2022-02-17T18:00:00,20.0,18.0,88.27,,17.3,7.6,60.0,1008.0,100.0,2.0,144.0,0.5,0.0,0
2022-02-17T19:00:00,19.9,18.7,92.81,,18.4,3.6,94.70000000000002,1008.6,97.8,3.5,0.0,0.0,0.0,1
2022-02-17T20:00:00,19.0,19.0,100.0,rain,23.0,5.4,50.0,1009.0,100.0,1.0,0.0,0.0,0.0,1
2022-02-17T21:00:00,19.0,19.0,100.0,rain,27.7,7.6,60.0,1010.0,100.0,1.0,0.0,0.0,0.0,1
2022-02-17T22:00:00,19.8,19.3,96.6,rain,28.8,4.0,126.0,1010.3,90.0,3.4,0.0,0.0,0.0,0
2022-02-17T23:00:00,19.0,19.0,100.0,,29.9,3.6,90.0,1011.0,50.0,1.0,0.0,0.0,0.0,1
2022-02-18T00:00:00,19.0,19.0,100.0,rain,29.9,3.6,100.0,1011.0,100.0,1.0,0.0,0.0,0.0,1
2022-02-18T01:00:00,19.9,19.1,95.4,rain,24.8,6.8,128.00000000000003,1010.1,100.0,3.4,0.0,0.0,0.0,0
2022-02-18T02:00:00,20.0,19.0,93.97,,20.9,5.4,100.0,1010.0,50.0,1.0,0.0,0.0,0.0,1
2022-02-18T03:00:00,19.0,19.0,100.0,rain,15.1,5.4,90.0,1009.0,100.0,1.0,0.0,0.0,0.0,1
2022-02-18T04:00:00,19.5,18.9,96.12,rain,12.6,6.4,93.0,1009.3,90.0,3.4,0.0,0.0,0.0,0
2022-02-18T05:00:00,20.0,19.0,93.97,,13.0,5.4,150.0,1009.0,100.0,3.0,0.0,0.0,0.0,1
2022-02-18T06:00:00,20.0,19.0,93.97,rain,14.4,7.6,130.00000000000003,1010.0,100.0,2.0,0.0,0.0,0.0,1
2022-02-18T07:00:00,20.0,19.3,95.4,rain,15.1,7.4,139.99999999999997,1010.7000000000002,100.0,3.6,174.9,0.6,2.0,0
2022-02-18T08:00:00,20.0,19.0,93.97,,15.5,5.4,119.99999999999991,1012.0,100.0,2.0,5.0,0.0,0.0,0
2022-02-18T09:00:00,20.0,20.0,100.0,,14.4,9.4,139.99999999999997,1012.0,89.0,2.0,11.0,0.0,0.0,0
2022-02-18T10:00:00,20.8,20.1,95.67,,11.9,10.1,100.0,1012.4,97.8,3.6,29.0,0.1,0.0,0
2022-02-18T11:00:00,21.0,20.0,94.02,,10.8,13.0,110.0,1012.0,89.0,2.0,70.0,0.3,1.0,1
2022-02-18T12:00:00,21.0,21.0,100.0,rain,14.0,13.0,100.0,1011.0,89.0,2.0,106.0,0.4,1.0,1
2022-02-18T13:00:00,22.9,20.7,87.54,rain,14.8,11.2,79.0,1009.9,97.8,8.7,756.8,2.7,8.0,0
2022-02-18T14:00:00,22.0,21.0,94.06,,15.8,14.8,90.0,1009.0,89.0,2.0,238.0,0.9,2.0,1
2022-02-18T15:00:00,22.0,21.0,94.06,rain,16.9,18.4,100.0,1008.0,89.0,3.0,172.0,0.6,2.0,0
2022-02-18T16:00:00,22.3,20.9,91.64,,19.8,11.2,110.0,1008.2,97.8,8.2,148.0,0.5,1.0,0
2022-02-18T17:00:00,21.0,21.0,100.0,,22.3,9.4,80.0,1008.0,89.0,1.0,117.0,0.4,1.0,0
2022-02-18T18:00:00,21.0,21.0,100.0,,23.8,11.2,100.0,1009.0,89.0,1.0,94.0,0.3,0.0,0
2022-02-18T19:00:00,21.5,20.9,96.19,,22.0,10.9,92.0,1009.3,100.0,3.6,0.0,0.0,0.0,0
2022-02-18T20:00:00,21.0,21.0,100.0,,24.5,13.0,100.0,1010.0,100.0,2.0,0.0,0.0,0.0,0
2022-02-18T21:00:00,21.0,21.0,100.0,,24.5,13.0,90.0,1011.0,100.0,2.0,0.0,0.0,0.0,1
2022-02-18T22:00:00,21.1,20.6,97.11,rain,23.4,8.7,108.0,1011.3,100.0,4.3,0.0,0.0,0.0,1
2022-02-18T23:00:00,20.0,19.0,93.97,rain,22.7,18.4,70.0,1012.0,100.0,3.0,0.0,0.0,0.0,1
2022-02-19T00:00:00,19.0,18.0,93.93,rain,23.0,16.6,70.0,1012.0,89.0,6.0,0.0,0.0,0.0,1
2022-02-19T01:00:00,19.7,19.0,95.86,rain,19.4,9.1,98.0,1011.9,97.8,5.3,0.0,0.0,0.0,1
2022-02-19T02:00:00,17.0,16.0,93.84,rain,19.1,18.4,50.0,1012.0,100.0,10.0,0.0,0.0,0.0,1
2022-02-19T03:00:00,16.0,15.0,93.79,rain,23.0,25.9,50.0,1012.0,100.0,10.0,0.0,0.0,0.0,1
2022-02-19T04:00:00,15.9,14.3,90.75,rain,26.6,19.1,50.0,1012.2,100.0,9.9,0.0,0.0,0.0,1
2022-02-19T05:00:00,14.0,13.0,93.7,rain,29.2,24.1,50.0,1012.0,100.0,10.0,0.0,0.0,0.0,1
2022-02-19T06:00:00,14.0,13.0,93.7,rain,33.8,27.7,50.0,1013.0,100.0,10.0,0.0,0.0,0.0,1
2022-02-19T07:00:00,13.9,11.8,86.74,rain,38.2,21.9,338.00000000000006,1014.4,100.0,9.1,61.3,0.2,1.0,0
2022-02-19T08:00:00,13.0,11.0,87.66,,41.8,25.9,50.0,1016.0,100.0,9.0,6.0,0.0,0.0,1
2022-02-19T09:00:00,13.0,12.0,93.65,rain,41.0,25.9,50.0,1017.0,100.0,10.0,8.0,0.0,0.0,0
2022-02-19T10:00:00,12.9,10.5,85.29,,42.5,16.3,10.0,1018.3,100.0,9.1,14.0,0.1,0.0,1
2022-02-19T11:00:00,12.0,11.0,93.6,rain,43.6,14.8,40.0,1019.0,100.0,10.0,17.0,0.1,0.0,1
2022-02-19T12:00:00,12.0,11.0,93.6,rain,44.6,16.6,30.0,1018.0,100.0,10.0,19.0,0.1,0.0,1
2022-02-19T13:00:00,12.9,9.9,81.94,rain,48.2,14.7,348.00000000000006,1017.5,100.0,10.0,219.9,0.8,2.0,1
2022-02-19T14:00:00,12.0,9.0,81.88,rain,53.3,24.1,10.0,1018.0,100.0,10.0,16.0,0.1,0.0,1
2022-02-19T15:00:00,12.0,9.0,81.88,rain,51.5,25.9,20.0,1017.0,89.0,10.0,17.0,0.1,0.0,1
2022-02-19T16:00:00,11.9,8.5,79.84,rain,50.8,14.1,348.00000000000006,1017.9,100.0,9.9,14.0,0.1,0.0,1
2022-02-19T17:00:00,12.0,9.0,81.88,rain,47.9,16.6,50.0,1018.0,100.0,10.0,11.0,0.0,0.0,0
2022-02-19T18:00:00,11.0,10.0,93.55,,48.2,13.0,20.0,1019.0,100.0,10.0,10.0,0.0,0.0,1
2022-02-19T19:00:00,10.9,9.7,92.51,rain,44.6,10.8,5.999999999999994,1019.6,97.8,5.3,0.0,0.0,0.0,1
2022-02-19T20:00:00,11.0,9.0,87.48,rain,48.6,9.4,20.0,1021.0,89.0,10.0,0.0,0.0,0.0,1
2022-02-19T21:00:00,11.0,9.0,87.48,rain,47.2,9.4,30.0,1021.0,89.0,10.0,0.0,0.0,0.0,0
2022-02-19T22:00:00,10.6,8.7,87.97,,48.2,14.8,332.0000000000004,1021.5,97.8,10.0,0.0,0.0,0.0,1
2022-02-19T23:00:00,10.0,8.0,87.38,rain,47.5,14.8,30.0,1021.0,50.0,10.0,0.0,0.0,0.0,1
2022-02-20T00:00:00,10.0,7.0,81.62,rain,43.9,14.8,20.0,1022.0,100.0,10.0,0.0,0.0,0.0,1
2022-02-20T01:00:00,10.5,7.3,80.73,rain,45.0,15.2,1.9999999999999976,1021.4,100.0,10.0,0.0,0.0,0.0,1
2022-02-20T02:00:00,10.0,7.0,81.62,rain,46.8,22.3,10.0,1021.0,100.0,10.0,0.0,0.0,0.0,1
2022-02-20T03:00:00,9.0,7.0,87.29,rain,41.8,20.5,10.0,1021.0,100.0,10.0,0.0,0.0,0.0,0
2022-02-20T04:00:00,9.1,7.1,87.34,,45.4,14.7,332.0000000000004,1021.0,97.8,10.0,0.0,0.0,0.0,0
2022-02-20T05:00:00,8.0,7.0,93.4,,46.4,16.6,10.0,1021.0,100.0,7.0,0.0,0.0,0.0,0
2022-02-20T06:00:00,8.0,7.0,93.4,,40.7,14.8,30.0,1022.0,89.0,9.0,0.0,0.0,0.0,1
2022-02-20T07:00:00,8.4,6.9,89.95,rain,41.0,14.1,1.9999999999999976,1023.4,100.0,5.3,86.2,0.3,1.0,1
2022-02-20T08:00:00,8.0,7.0,93.4,rain,41.8,16.6,20.0,1024.0,89.0,9.0,4.0,0.0,0.0,1
2022-02-20T09:00:00,9.0,7.0,87.29,rain,41.4,16.6,10.0,1026.0,100.0,10.0,9.0,0.0,0.0,1
2022-02-20T10:00:00,9.1,6.3,82.79,rain,40.0,11.6,45.0,1025.1999999999998,97.8,9.9,17.0,0.1,0.0,1
2022-02-20T11:00:00,9.0,7.0,87.29,rain,37.4,14.8,20.0,1025.0,89.0,8.0,19.0,0.1,0.0,1
2022-02-20T12:00:00,9.0,8.0,93.45,rain,38.2,13.0,30.0,1024.0,89.0,10.0,31.0,0.1,0.0,1
2022-02-20T13:00:00,9.1,6.5,83.65,rain,35.6,11.2,326.99999999999994,1023.6,97.8,10.0,184.4,0.7,2.0,1
2022-02-20T14:00:00,9.0,7.0,87.29,rain,35.3,13.0,30.0,1023.0,89.0,10.0,18.0,0.1,0.0,1
2022-02-20T15:00:00,10.0,8.0,87.38,rain,33.8,18.4,30.0,1022.0,89.0,10.0,25.0,0.1,0.0,1
2022-02-20T16:00:00,9.3,7.0,85.99,rain,32.4,14.7,336.0000000000001,1021.4,100.0,9.9,21.0,0.1,0.0,1
2022-02-20T17:00:00,9.0,7.0,87.29,rain,29.5,14.8,20.0,1022.0,100.0,10.0,18.0,0.1,0.0,1
2022-02-20T18:00:00,9.0,7.0,87.29,rain,26.3,13.0,50.0,1022.0,100.0,10.0,15.0,0.1,0.0,1
2022-02-20T19:00:00,8.7,6.5,85.95,rain,27.0,14.0,336.0000000000001,1022.9,97.8,9.9,0.0,0.0,0.0,0
2022-02-20T20:00:00,9.0,7.0,87.29,,27.4,9.4,30.0,1023.0,100.0,10.0,0.0,0.0,0.0,0
2022-02-20T21:00:00,9.0,7.0,87.29,,32.0,9.4,30.0,1023.0,89.0,10.0,0.0,0.0,0.0,0
2022-02-20T22:00:00,8.7,6.4,85.68,,29.9,8.4,329.99999999999994,1023.8,100.0,9.9,0.0,0.0,0.0,0
2022-02-20T23:00:00,8.0,6.0,87.19,,28.4,18.4,20.0,1025.0,100.0,10.0,0.0,0.0,0.0,1
2022-02-21T00:00:00,9.0,6.0,81.49,rain,25.2,14.8,30.0,1025.0,50.0,10.0,0.0,0.0,0.0,1
2022-02-21T01:00:00,8.7,5.7,81.58,rain,27.0,8.0,336.0000000000001,1023.9,92.1,10.0,0.0,0.0,0.0,1
2022-02-21T02:00:00,9.0,6.0,81.49,rain,25.2,9.4,30.0,1023.0,50.0,10.0,0.0,0.0,0.0,0
2022-02-21T03:00:00,9.0,5.0,76.03,,22.7,13.0,10.0,1023.0,50.0,10.0,0.0,0.0,0.0,0
2022-02-21T04:00:00,8.9,4.9,76.15,,21.2,9.2,16.999999999999993,1022.9,92.1,10.0,0.0,0.0,0.0,0
2022-02-21T05:00:00,9.0,5.0,76.03,,23.4,13.0,360.0,1022.0,27.500000000000004,10.0,0.0,0.0,0.0,0
2022-02-21T06:00:00,9.0,4.0,70.89,,24.8,13.0,10.0,1023.0,27.500000000000004,10.0,0.0,0.0,0.0,0
2022-02-21T07:00:00,9.3,4.1,70.15,,21.2,11.2,329.99999999999994,1024.3,82.1,10.0,84.8,0.3,1.0,0
2022-02-21T08:00:00,10.0,5.0,71.09,,21.2,13.0,10.0,1025.0,50.0,10.0,24.0,0.1,0.0,0
2022-02-21T09:00:00,10.0,5.0,71.09,,23.8,18.4,10.0,1026.0,89.0,10.0,33.0,0.1,0.0,0
2022-02-21T10:00:00,11.5,5.7,67.4,,23.4,8.5,324.99999999999994,1026.0,92.1,10.0,43.0,0.2,0.0,0
2022-02-21T11:00:00,12.0,5.0,62.25000000000001,,23.8,16.6,10.0,1026.0,89.0,10.0,65.0,0.2,1.0,0
2022-02-21T12:00:00,13.0,6.0,62.48,,21.6,14.8,360.0,1025.0,50.0,10.0,164.0,0.6,2.0,0
2022-02-21T13:00:00,13.7,4.7,54.7,,19.1,14.4,332.0000000000004,1023.6,89.8,10.1,370.8,1.3,4.0,0
2022-02-21T14:00:00,13.0,6.0,62.48,,17.3,14.8,20.0,1023.0,89.0,10.0,640.0,2.3,6.0,0
2022-02-21T15:00:00,13.0,6.0,62.48,,17.3,16.6,10.0,1022.0,100.0,10.0,562.0,2.0,6.0,0
2022-02-21T16:00:00,13.3,4.9,57.05,,16.2,11.5,330.9999999999998,1021.9,100.0,10.0,468.0,1.7,5.0,0
2022-02-21T17:00:00,13.0,6.0,62.48,,16.9,16.6,20.0,1022.0,89.0,10.0,386.0,1.4,4.0,0
2022-02-21T18:00:00,12.0,6.0,66.72,,18.0,16.6,20.0,1022.0,0.0,10.0,313.0,1.1,0.0,0
2022-02-21T19:00:00,12.1,6.1,66.44,,21.2,5.6,334.99999999999994,1023.1,97.8,10.0,0.0,0.0,0.0,0
2022-02-21T20:00:00,11.0,6.0,71.28,,23.8,13.0,30.0,1024.0,0.0,10.0,0.0,0.0,0.0,0
2022-02-21T21:00:00,11.0,6.0,71.28,,24.8,13.0,20.0,1025.0,100.0,10.0,0.0,0.0,0.0,0
2022-02-21T22:00:00,11.4,5.9,68.72,,23.8,11.2,332.0000000000004,1025.3000000000002,100.0,10.0,0.0,0.0,0.0,0
2022-02-21T23:00:00,11.0,6.0,71.28,,22.3,13.0,20.0,1026.0,100.0,10.0,0.0,0.0,0.0,0
2022-02-22T00:00:00,11.0,6.0,71.28,,22.3,14.8,30.0,1025.0,100.0,10.0,0.0,0.0,0.0,0
2022-02-22T01:00:00,11.0,5.7,69.62,,21.2,11.2,329.99999999999994,1024.6,97.8,10.0,0.0,0.0,0.0,0
2022-02-22T02:00:00,11.0,5.0,66.51,,21.2,13.0,10.0,1024.0,100.0,10.0,0.0,0.0,0.0,0
2022-02-22T03:00:00,10.0,6.0,76.19,,19.8,16.6,20.0,1024.0,100.0,10.0,0.0,0.0,0.0,0
2022-02-22T04:00:00,10.4,5.7,72.67,,19.4,10.8,332.0000000000004,1023.3,100.0,10.0,0.0,0.0,0.0,0
2022-02-22T05:00:00,10.0,6.0,76.19,,22.3,11.2,20.0,1023.0,89.0,10.0,0.0,0.0,0.0,0
2022-02-22T06:00:00,10.0,6.0,76.19,,23.4,11.2,20.0,1024.0,100.0,10.0,0.0,0.0,0.0,0
2022-02-22T07:00:00,10.5,5.9,73.31,,24.8,10.5,327.99999999999994,1024.8,100.0,10.0,215.7,0.8,2.0,0
2022-02-22T08:00:00,11.0,6.0,71.28,,24.5,13.0,20.0,1026.0,100.0,10.0,93.0,0.3,1.0,0
2022-02-22T09:00:00,11.0,6.0,71.28,,24.5,13.0,10.0,1026.0,89.0,10.0,125.0,0.5,1.0,0
2022-02-22T10:00:00,12.5,5.9,63.88,,24.1,18.0,330.9999999999998,1026.5,97.8,10.0,177.0,0.6,2.0,0
2022-02-22T11:00:00,13.0,7.0,66.93,,24.5,18.4,20.0,1026.0,89.0,10.0,229.0,0.8,2.0,0
2022-02-22T12:00:00,13.0,6.0,62.48,,24.5,20.5,10.0,1025.0,100.0,10.0,273.0,1.0,3.0,0
2022-02-22T13:00:00,13.7,5.9,59.18,,23.0,12.0,327.99999999999994,1023.9,99.9,10.0,650.8,2.3,7.0,0
2022-02-22T14:00:00,13.0,7.0,66.93,,23.4,13.0,10.0,1023.0,100.0,10.0,737.0,2.7,7.0,0
2022-02-22T15:00:00,13.0,7.0,66.93,,22.7,14.8,350.00000000000006,1023.0,100.0,10.0,704.0,2.5,7.0,0
2022-02-22T16:00:00,13.3,6.0,61.53,,22.7,8.4,325.9999999999998,1023.4,100.0,10.0,617.0,2.2,6.0,0
2022-02-22T17:00:00,12.0,6.0,66.72,,23.0,16.6,30.0,1024.0,100.0,10.0,506.0,1.8,5.0,0
2022-02-22T18:00:00,12.0,6.0,66.72,,27.7,16.6,20.0,1025.0,100.0,10.0,412.0,1.5,0.0,0
2022-02-22T19:00:00,12.3,5.5,63.39,,35.3,14.6,345.00000000000006,1025.8,97.8,10.0,0.0,0.0,0.0,0
2022-02-22T20:00:00,12.0,6.0,66.72,,37.8,16.6,30.0,1027.0,50.0,10.0,0.0,0.0,0.0,0
2022-02-22T21:00:00,11.0,5.0,66.51,,37.8,18.4,30.0,1028.0,100.0,10.0,0.0,0.0,0.0,0
2022-02-22T22:00:00,11.5,4.5,62.07,,38.2,10.8,334.0000000000001,1028.3,100.0,10.0,0.0,0.0,0.0,0
2022-02-22T23:00:00,11.0,5.0,66.51,,36.0,11.2,10.0,1029.0,0.0,10.0,0.0,0.0,0.0,0
2022-02-23T00:00:00,11.0,5.0,66.51,,33.1,11.2,20.0,1029.0,0.0,10.0,0.0,0.0,0.0,0
2022-02-23T01:00:00,11.4,3.1,56.74,,28.8,8.1,330.9999999999998,1028.0,70.4,10.0,0.0,0.0,0.0,0
2022-02-23T02:00:00,12.0,4.0,58.05,,25.6,11.2,340.00000000000006,1028.0,0.0,10.0,0.0,0.0,0.0,0
2022-02-23T03:00:00,12.0,4.0,58.05,,22.0,9.4,360.0,1028.0,0.0,10.0,0.0,0.0,0.0,0
2022-02-23T04:00:00,11.1,6.4,72.83,,21.2,5.6,13.999999999999996,1027.4,79.8,10.0,0.0,0.0,0.0,0
2022-02-23T05:00:00,11.0,4.0,62.02000000000001,,19.8,7.6,30.0,1027.0,0.0,10.0,0.0,0.0,0.0,0
2022-02-23T06:00:00,11.0,5.0,66.51,,19.1,11.2,20.0,1028.0,0.0,10.0,0.0,0.0,0.0,0
2022-02-23T07:00:00,10.5,3.6,62.63999999999999,,22.3,10.9,334.99999999999994,1028.4,26.700000000000003,10.0,140.4,0.5,1.0,0
2022-02-23T08:00:00,11.0,4.0,62.02000000000001,,23.4,11.2,20.0,1029.0,0.0,10.0,32.0,0.1,0.0,0
2022-02-23T09:00:00,12.0,4.0,58.05,,20.2,18.4,40.0,1030.0,0.0,10.0,63.0,0.2,1.0,0
2022-02-23T10:00:00,14.2,2.1,44.04999999999999,,18.7,11.4,325.9999999999998,1029.7,53.7,10.0,103.0,0.4,1.0,0
2022-02-23T11:00:00,14.0,4.0,50.94,,16.9,13.0,20.0,1029.0,0.0,10.0,148.0,0.5,1.0,0
2022-02-23T12:00:00,14.0,5.0,54.620000000000005,,16.6,11.2,340.00000000000006,1028.0,0.0,10.0,248.0,0.9,2.0,0
2022-02-23T13:00:00,16.6,4.3,43.99,,16.6,10.9,314.0,1025.9,13.6,10.1,808.5,2.9,8.0,0
2022-02-23T14:00:00,16.0,6.0,51.47999999999999,,15.8,9.4,279.99999999999994,1025.0,0.0,10.0,851.0,3.1,9.0,0
2022-02-23T15:00:00,17.0,6.0,48.31,,14.4,5.4,355.3999999999999,1024.0,0.0,10.0,784.0,2.8,8.0,0
2022-02-23T16:00:00,17.3,3.1,38.87,,13.0,6.9,321.0,1023.5,35.5,10.1,698.0,2.5,7.0,0
2022-02-23T17:00:00,16.0,5.0,48.03,,12.6,13.0,350.00000000000006,1023.0,0.0,10.0,596.0,2.1,6.0,0
2022-02-23T18:00:00,15.0,5.0,51.21,,13.3,9.4,360.0,1024.0,0.0,10.0,490.0,1.8,0.0,0
2022-02-23T19:00:00,15.1,4.3,48.36,,16.9,7.0,323.0,1024.6,88.7,10.0,0.0,0.0,0.0,0
2022-02-23T20:00:00,15.0,6.0,54.89000000000001,,16.9,3.6,320.0,1025.0,0.0,10.0,0.0,0.0,0.0,0
2022-02-23T21:00:00,14.0,7.0,62.72,,13.7,3.6,340.00000000000006,1026.0,0.0,10.0,0.0,0.0,0.0,0
2022-02-23T22:00:00,14.7,7.1,60.51,,15.8,6.1,0.9999999999999988,1026.9,88.7,10.0,0.0,0.0,0.0,0
2022-02-23T23:00:00,14.0,8.0,67.15,,18.4,7.6,80.0,1027.0,0.0,10.0,0.0,0.0,0.0,0
2022-02-24T00:00:00,14.0,8.0,67.15,,23.8,9.4,50.0,1027.0,0.0,10.0,0.0,0.0,0.0,0
2022-02-24T01:00:00,14.1,8.7,70.08,,23.4,8.3,16.999999999999993,1027.3000000000002,88.7,10.0,0.0,0.0,0.0,0
2022-02-24T02:00:00,13.0,6.0,62.48,,23.0,13.0,70.0,1027.0,0.0,10.0,0.0,0.0,0.0,0
2022-02-24T03:00:00,13.0,6.0,62.48,,24.1,13.0,50.0,1027.0,0.0,10.0,0.0,0.0,0.0,0
2022-02-24T04:00:00,13.2,5.7,60.41,,26.3,8.2,5.999999999999994,1026.7,80.0,10.0,0.0,0.0,0.0,0
2022-02-24T05:00:00,11.0,5.0,66.51,,28.1,14.8,60.0,1027.0,0.0,10.0,0.0,0.0,0.0,0
2022-02-24T06:00:00,10.0,5.0,71.09,,27.7,11.2,80.0,1028.0,0.0,10.0,0.0,0.0,0.0,0
2022-02-24T07:00:00,10.6,4.4,65.1,,27.0,7.6,69.0,1028.9,44.79999999999999,10.0,242.7,0.9,2.0,0
2022-02-24T08:00:00,12.0,5.0,62.25000000000001,,27.4,14.8,70.0,1029.0,0.0,10.0,58.0,0.2,1.0,0
2022-02-24T09:00:00,13.0,5.0,58.3,,25.2,14.8,60.0,1029.0,0.0,10.0,122.0,0.4,1.0,0
2022-02-24T10:00:00,14.7,3.9,48.43,,20.9,11.5,51.0,1029.7,80.1,10.1,231.0,0.8,2.0,0
2022-02-24T11:00:00,14.0,5.0,54.620000000000005,,18.4,13.0,50.0,1029.0,0.0,10.0,361.0,1.3,4.0,0
2022-02-24T12:00:00,16.0,6.0,51.47999999999999,,16.6,11.2,32.0,1028.0,0.0,10.0,471.0,1.7,5.0,0
2022-02-24T13:00:00,17.3,5.3,45.2,,15.5,6.8,320.0,1026.4,26.700000000000003,10.1,743.3,2.7,7.0,0
2022-02-24T14:00:00,17.0,6.0,48.31,,14.0,5.4,23.7,1025.0,0.0,10.0,860.0,3.1,9.0,0
2022-02-24T15:00:00,18.0,7.0,48.58,,10.8,7.6,259.99999999999994,1024.0,27.500000000000004,10.0,792.0,2.9,8.0,0
2022-02-24T16:00:00,18.9,5.3,40.94,,8.6,6.8,277.0000000000001,1023.3,0.0,10.1,704.0,2.5,7.0,0
2022-02-24T17:00:00,18.0,7.0,48.58,,7.6,3.6,32.7,1023.0,0.0,10.0,603.0,2.2,6.0,0
2022-02-24T18:00:00,17.0,7.0,51.74999999999999,,7.9,5.4,180.0,1024.0,0.0,10.0,495.0,1.8,0.0,0
2022-02-24T19:00:00,16.5,6.4,51.13999999999999,,5.8,7.2,100.0,1024.4,88.7,10.0,0.0,0.0,0.0,0
2022-02-24T20:00:00,16.0,8.0,59.040000000000006,,2.9,7.6,190.0000000000001,1025.0,0.0,10.0,0.0,0.0,0.0,0
2022-02-24T21:00:00,14.0,10.0,76.84,,2.9,1.8,344.2000000000003,1025.0,0.0,8.0,0.0,0.0,0.0,0
2022-02-24T22:00:00,13.9,10.8,81.87,,5.4,11.0,112.0,1026.4,0.0,9.6,0.0,0.0,0.0,0
2022-02-24T23:00:00,13.0,10.0,82.01,,7.9,11.2,130.00000000000003,1026.0,0.0,9.0,0.0,0.0,0.0,0
2022-02-25T00:00:00,12.0,10.0,87.57,,8.6,11.2,100.0,1026.0,0.0,8.0,0.0,0.0,0.0,0
2022-02-25T01:00:00,12.5,10.1,85.36,,8.3,10.6,107.0,1025.4,70.8,9.2,0.0,0.0,0.0,0
